StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[2]	StarRewardId[3]	StarRewardId	TeamExp	CardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable
30000204	Chaos	This is a formidable Boss.			111					1								4			0				300	30000203																				3							30000101					3	1										Rectangle			1	2	3		
30000205	Hell	This is a formidable Boss.			111					1								5			0				300	30000204																				3							30000101					2	1										Rectangle			1	2	3		
30000206	Hidden	This is a formidable Boss.			111					1								5			0				60	30000204																				3							30000101					2	1										Rectangle			1	2	3		
30000301	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000302	Elite	This is a formidable Boss.			111					1								2			0				300	30000301																				3							30000101					3	1										Rectangle			1	2	3		
30000303	Knight	This is a formidable Boss.			111					1								3			0				300	30000302																				3							30000101					3	1										Rectangle			1	2	3		
30000304	Chaos	This is a formidable Boss.			111					1								4			0				300	30000303																				3							30000101					3	1										Rectangle			1	2	3		
30000305	Hell	This is a formidable Boss.			111					1								5			0				300	30000304																				3							30000101					2	1										Rectangle			1	2	3		
30000306	Hidden	This is a formidable Boss.			111					1								5			0				60	30000304																				3							30000101					2	1										Rectangle			1	2	3		
30000401	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000402	Elite	This is a formidable Boss.			111					1								2			0				300	30000401																				3							30000101					3	1										Rectangle			1	2	3		
30000403	Knight	This is a formidable Boss.			111					1								3			0				300	30000402																				3							30000101					3	1										Rectangle			1	2	3		
30000404	Chaos	This is a formidable Boss.			111					1								4			0				300	30000403																				3							30000101					3	1										Rectangle			1	2	3		
30000405	Hell	This is a formidable Boss.			111					1								5			0				300	30000404																				3							30000101					2	1										Rectangle			1	2	3		
30000406	Hidden	This is a formidable Boss.			111					1								5			0				60	30000404																				3							30000101					2	1										Rectangle			1	2	3		
30000501	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000502	Elite	This is a formidable Boss.			111					1								2			0				300	30000501																				3							30000101					3	1										Rectangle			1	2	3		
30000503	Knight	This is a formidable Boss.			111					1								3			0				300	30000502																				3							30000101					3	1										Rectangle			1	2	3		
30000504	Chaos	This is a formidable Boss.			111					1								4			0				300	30000503																				3							30000101					3	1										Rectangle			1	2	3		
30000505	Hell	This is a formidable Boss.			111					1								5			0				300	30000504																				3							30000101					2	1										Rectangle			1	2	3		
30000506	Hidden	This is a formidable Boss.			111					1								5			0				60	30000504																				3							30000101					2	1										Rectangle			1	2	3		
30000601	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000602	Elite	This is a formidable Boss.			111					1								2			0				300	30000601																				3							30000101					3	1										Rectangle			1	2	3		
30000603	Knight	This is a formidable Boss.			111					1								3			0				300	30000602																				3							30000101					3	1										Rectangle			1	2	3		
30000604	Chaos	This is a formidable Boss.			111					1								4			0				300	30000603																				3							30000101					3	1										Rectangle			1	2	3		
30000605	Hell	This is a formidable Boss.			111					1								5			0				300	30000604																				3							30000101					2	1										Rectangle			1	2	3		
30000606	Hidden	This is a formidable Boss.			111					1								5			0				60	30000604																				3							30000101					2	1										Rectangle			1	2	3		
30000701	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000702	Elite	This is a formidable Boss.			111					1								2			0				300	30000701																				3							30000101					3	1										Rectangle			1	2	3		
30000703	Knight	This is a formidable Boss.			111					1								3			0				300	30000702																				3							30000101					3	1										Rectangle			1	2	3		
30000704	Chaos	This is a formidable Boss.			111					1								4			0				300	30000703																				3							30000101					3	1										Rectangle			1	2	3		
30000705	Hell	This is a formidable Boss.			111					1								5			0				300	30000704																				3							30000101					2	1										Rectangle			1	2	3		
30000706	Hidden	This is a formidable Boss.			111					1								5			0				60	30000704																				3							30000101					2	1										Rectangle			1	2	3		
30000801	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000802	Elite	This is a formidable Boss.			111					1								2			0				300	30000801																				3							30000101					3	1										Rectangle			1	2	3		
30000803	Knight	This is a formidable Boss.			111					1								3			0				300	30000802																				3							30000101					3	1										Rectangle			1	2	3		
30000804	Chaos	This is a formidable Boss.			111					1								4			0				300	30000803																				3							30000101					3	1										Rectangle			1	2	3		
30000805	Hell	This is a formidable Boss.			111					1								5			0				300	30000804																				3							30000101					2	1										Rectangle			1	2	3		
30000806	Hidden	This is a formidable Boss.			111					1								5			0				60	30000804																				3							30000101					2	1										Rectangle			1	2	3		
30000901	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000902	Elite	This is a formidable Boss.			111					1								2			0				300	30000901																				3							30000101					3	1										Rectangle			1	2	3		
30000903	Knight	This is a formidable Boss.			111					1								3			0				300	30000902																				3							30000101					3	1										Rectangle			1	2	3		
30000904	Chaos	This is a formidable Boss.			111					1								4			0				300	30000903																				3							30000101					3	1										Rectangle			1	2	3		
30000905	Hell	This is a formidable Boss.			111					1								5			0				300	30000904																				3							30000101					2	1										Rectangle			1	2	3		
30000918	Hidden	This is a formidable Boss.			111					1								5			0				60	30000904																				3							30000101					2	1										Rectangle			1	2	3		
30000906	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000907	Elite	This is a formidable Boss.			111					1								2			0				300	30000906																				3							30000101					3	1										Rectangle			1	2	3		
30000908	Knight	This is a formidable Boss.			111					1								3			0				300	30000907																				3							30000101					3	1										Rectangle			1	2	3		
30000909	Chaos	This is a formidable Boss.			111					1								4			0				300	30000908																				3							30000101					3	1										Rectangle			1	2	3		
30000910	Hell	This is a formidable Boss.			111					1								5			0				300	30000909																				3							30000101					2	1										Rectangle			1	2	3		
30000916	Hidden	This is a formidable Boss.			111					1								5			0				60	30000909																				3							30000101					2	1										Rectangle			1	2	3		
30000911	Experiment	This is a formidable Boss.			111					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30000912	Elite	This is a formidable Boss.			111					1								2			0				300	30000911																				3							30000101					3	1										Rectangle			1	2	3		
30000913	Knight	This is a formidable Boss.			111					1								3			0				300	30000912																				3							30000101					3	1										Rectangle			1	2	3		
30000914	Chaos	This is a formidable Boss.			111					1								4			0				300	30000913																				3							30000101					3	1										Rectangle			1	2	3		
30000915	Hell	This is a formidable Boss.			111					1								5			0				300	30000914																				3							30000101					2	1										Rectangle			1	2	3		
30000917	Hidden	This is a formidable Boss.			111					1								5			0				60	30000914																				3							30000101					2	1										Rectangle			1	2	3		
30001001	Experiment	This is a formidable Boss.			8					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30001002	Elite	This is a formidable Boss.			8					1								2			0				300	30001001																				3							30000101					3	1										Rectangle			1	2	3		
30001003	Knight	This is a formidable Boss.			8					1								3			0				300	30001002																				3							30000101					3	1										Rectangle			1	2	3		
30001004	Chaos	This is a formidable Boss.			8					1								4			0				300	30001003																				3							30000101					3	1										Rectangle			1	2	3		
30001005	Hell	This is a formidable Boss.			8					1								5			0				300	30001004																				3							30000101					2	1										Rectangle			1	2	3		
30001006	Hidden	This is a formidable Boss.			8					1								5			0				60	30001005																				3							30000101					2	1										Rectangle			1	2	3		
30001201	Experiment	This is a formidable Boss.			17					1								1			0				300																					3							30000101					3	1										Rectangle			1	2	3		
30001202	Elite	This is a formidable Boss.			17					1								2			0				300	30001201																				3							30000101					3	1										Rectangle			1	2	3		
30001203	Knight	This is a formidable Boss.			17					1								3			0				300	30001202																				3							30000101					3	1										Rectangle			1	2	3		
30001204	Chaos	This is a formidable Boss.			17					1								4			0				300	30001203																				3							30000101					3	1										Rectangle			1	2	3		
30001205	Hell	This is a formidable Boss.			17					1								5			0				300	30001204																				3							30000101					2	1										Rectangle			1	2	3		
30001206	Hidden	This is a formidable Boss.			17					1								5			0				60	30001205																				3							30000101					2	1										Rectangle			1	2	3		
30060101	Bounty Mission	This is a Bounty Mission stage.			101					1			2					1			0																									3												4	1							2			Rectangle			1	2	3		
30060102	Bounty Mission	This is a Bounty Mission stage.			101					1			2					2			0																									3												4	1							2			Rectangle			1	2	3		
30060103	Bounty Mission	This is a Bounty Mission stage.			101					1			2					3			0																									3												4	1							2			Rectangle			1	2	3		
30060201	Bounty Mission	This is a Bounty Mission stage.			101					1			2					1			0																									3												4	1							2			Rectangle			1	2	3		
30060202	Bounty Mission	This is a Bounty Mission stage.			101					1			2					2			0																									3												4	1							2			Rectangle			1	2	3		
30060203	Bounty Mission	This is a Bounty Mission stage.			101					1			2					3			0																									3												4	1							2			Rectangle			1	2	3		
30060301	Bounty Mission	This is a Bounty Mission stage.			101					1			2					1			0																									3												4	1							2			Rectangle			1	2	3		
30060302	Bounty Mission	This is a Bounty Mission stage.			101					1			2					2			0																									3												4	1							2			Rectangle			1	2	3		
30060303	Bounty Mission	This is a Bounty Mission stage.			101					1			2					3			0																									3												4	1							2			Rectangle			1	2	3		
30060401	Bounty Mission	This is a Bounty Mission stage.			101					1			2					1			0																									3												4	1							2			Rectangle			1	2	3		
30060402	Bounty Mission	This is a Bounty Mission stage.			101					1			2					2			0																									3												4	1							2			Rectangle			1	2	3		
30060403	Bounty Mission	This is a Bounty Mission stage.			101					1			2					3			0																									3												4	1							2			Rectangle			1	2	3		
30060501	Bounty Mission	This is a Bounty Mission stage.			101					1			2					1			0																									3												4	1							2			Rectangle			1	2	3		
30060502	Bounty Mission	This is a Bounty Mission stage.			101					1			2					2			0																									3												4	1							2			Rectangle			1	2	3		
30060503	Bounty Mission	This is a Bounty Mission stage.			101					1			2					3			0																									3												4	1							2			Rectangle			1	2	3		
30060601	Bounty Mission	This is a Bounty Mission stage.			101					1			2					1			0																									3												4	1							2			Rectangle			1	2	3		
30060602	Bounty Mission	This is a Bounty Mission stage.			101					1			2					2			0																									3												4	1							2			Rectangle			1	2	3		
30060603	Bounty Mission	This is a Bounty Mission stage.			101					1			2					3			0																									3												4	1							2			Rectangle			1	2	3		
30060701	Bounty Mission	This is a Bounty Mission stage.			101					1			2					1			0																									3												4	1							2			Rectangle			1	2	3		
30060702	Bounty Mission	This is a Bounty Mission stage.			101					1			2					2			0																									3												4	1							2			Rectangle			1	2	3		
30060703	Bounty Mission	This is a Bounty Mission stage.			101					1			2					3			0																									3												4	1							2			Rectangle			1	2	3		
30060801	Bounty Mission	This is a Bounty Mission stage.			101					1			2					1			0																									3												4	1							2			Rectangle			1	2	3		
30060802	Bounty Mission	This is a Bounty Mission stage.			101					1			2					2			0																									3												4	1							2			Rectangle			1	2	3		
